"TimeCreated","ProviderName","Id","LevelDisplayName","Message"
"05/18/2026 6:09:57 AM","Microsoft-Windows-Hyper-V-VmSwitch","69","Information","Port B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1) successfully deleted - switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:09:57 AM","Microsoft-Windows-Hyper-V-VmSwitch","233","Information","The operation 'Delete' succeeded on nic B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
"05/18/2026 6:09:57 AM","Microsoft-Windows-Hyper-V-VmSwitch","234","Information","NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 successfully disconnected from port ."
"05/18/2026 6:09:57 AM","Microsoft-Windows-Hyper-V-VmSwitch","234","Information","NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 successfully disconnected from port ."
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Enabled, Previous IPv6: Enabled, Current IPv6: Enabled. Reason: RSC OID"
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Enabled, Previous IPv6: Enabled, Current IPv6: Enabled. Reason: NIC connect"
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","102","Information","Networking driver in B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A)."
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Enabled, Previous IPv6: Disabled, Current IPv6: Enabled. Reason: RSC OID"
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC connect"
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","102","Information","Networking driver in B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A)."
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","232","Information","NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ) successfully connected to port B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","233","Information","The operation 'Create' succeeded on nic B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC B8BA0CA6-BF32-4B14-8E33-4A2348C4ED4A--B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC create"
"05/18/2026 6:08:41 AM","Microsoft-Windows-Hyper-V-VmSwitch","67","Information","Port B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1) successfully created on switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall))."
